value,time
-6.23,5496
-3.75,5497
-5.87,5498
-4.72,5499
-4.69,5500
-5.44,5501
-5.88,5502
-5.5,5503
-5.59,5504
-6.56,5505
-6.89,5506
-9.41,5507
-10.66,5508
-11.62,5509
-11.96,5510
-13.55,5511
-11.48,5512
-10.74,5513
-9.57,5514
-9.41,5515
-9.8,5516
-10.23,5517
-12.19,5518
-11.61,5519
-11.62,5520
-12.93,5521
-13.3,5522
-13.66,5523
-15.25,5524
-15.21,5525
-14.81,5526
-14.94,5527
-13.45,5528
-13.9,5529
-14.27,5530
-14.25,5531
-14.26,5532
-12.75,5533
-13.43,5534
-13.79,5535
-12.31,5536
-12.64,5537
-13.86,5538
-13.4,5539
-13.54,5540
-13.34,5541
-11.92,5542
-12.65,5543
-10.84,5544
-9.61,5545
-9.2,5546
-9.16,5547
-8.86,5548
-7.04,5549
-7.44,5550
-7.92,5551
-8.69,5552
-8.93,5553
-9.56,5554
-9.51,5555
-8.1,5556
-5.91,5557
-7.2,5558
-6.74,5559
-7.98,5560
-7.69,5561
-9.24,5562
-9.11,5563
-9.65,5564
-10.21,5565
-8.82,5566
-9.74,5567
-10.07,5568
-10.64,5569
-11.76,5570
-10.89,5571
-12.81,5572
-12.35,5573
-13.75,5574
-13.62,5575
-12.65,5576
-13.5,5577
-14.62,5578
-12.78,5579
-12.15,5580
-11.81,5581
-10.89,5582
-9.72,5583
-9.95,5584
-10.23,5585
-9.36,5586
-8.31,5587
-6.75,5588
-5.74,5589
-6.49,5590
-6.59,5591
-6.48,5592
-5.55,5593
-6.31,5594
-7.45,5595
-7.35,5596
-8.06,5597
-8.36,5598
-7.4,5599
-7.56,5600
-7.67,5601
-7.05,5602
-7.0,5603
-8.15,5604
-8.42,5605
-9.36,5606
-9.09,5607
-8.21,5608
-9.13,5609
-8.16,5610
-9.26,5611
-9.98,5612
-10.03,5613
-11.06,5614
-10.87,5615
-11.51,5616
-13.62,5617
-14.28,5618
-14.57,5619
-15.37,5620
-16.18,5621
-16.49,5622
-16.98,5623
-16.96,5624
-16.65,5625
-17.9,5626
-18.57,5627
-17.59,5628
-16.46,5629
-16.17,5630
-15.54,5631
-15.73,5632
-15.03,5633
-15.2,5634
-15.57,5635
-16.27,5636
-17.12,5637
-16.28,5638
-15.91,5639
-16.94,5640
-16.1,5641
-17.19,5642
-16.73,5643
-19.0,5644
-17.58,5645
-18.56,5646
-19.4,5647
-19.57,5648
-17.74,5649
-19.42,5650
-20.95,5651
-20.91,5652
-20.81,5653
-21.34,5654
-21.16,5655
-21.2,5656
-20.15,5657
-19.99,5658
-22.25,5659
-22.78,5660
-22.83,5661
-22.26,5662
-20.31,5663
-18.98,5664
-19.0,5665
-18.56,5666
-17.48,5667
-18.26,5668
-17.67,5669
-18.2,5670
-19.83,5671
-19.88,5672
-19.17,5673
-18.46,5674
-19.05,5675
-20.77,5676
-20.01,5677
-21.48,5678
-20.69,5679
-21.89,5680
-20.83,5681
-21.53,5682
-21.14,5683
-20.45,5684
-20.88,5685
-19.87,5686
-21.19,5687
-21.17,5688
-21.83,5689
-22.79,5690
-23.62,5691
-23.14,5692
-23.87,5693
-22.31,5694
-23.36,5695
-22.49,5696
-21.42,5697
-23.3,5698
-24.46,5699
-24.4,5700
-24.52,5701
-22.56,5702
-22.75,5703
-22.62,5704
-24.07,5705
-24.61,5706
-24.61,5707
-24.2,5708
-22.92,5709
-24.53,5710
-23.66,5711
-22.99,5712
-23.36,5713
-20.87,5714
-19.81,5715
-19.77,5716
-19.86,5717
-22.18,5718
-21.85,5719
-22.0,5720
-24.04,5721
-23.52,5722
-23.61,5723
-22.22,5724
-21.7,5725
-21.38,5726
-20.93,5727
-20.66,5728
-21.44,5729
-21.82,5730
-21.35,5731
-20.77,5732
-22.04,5733
-21.97,5734
-21.73,5735
-19.65,5736
-17.69,5737
-18.2,5738
-19.65,5739
-21.01,5740
-22.19,5741
-23.41,5742
-23.2,5743
-23.42,5744
-22.72,5745
-23.89,5746
-23.28,5747
-21.98,5748
-21.4,5749
-22.49,5750
-22.58,5751
-22.12,5752
-22.67,5753
-22.0,5754
-22.17,5755
-21.87,5756
-22.02,5757
-20.7,5758
-21.1,5759
-21.97,5760
-21.72,5761
-23.01,5762
-24.18,5763
-24.23,5764
-26.08,5765
-26.84,5766
-26.73,5767
-27.97,5768
-28.17,5769
-27.92,5770
-29.01,5771
-30.18,5772
-31.5,5773
-30.89,5774
-29.87,5775
-29.15,5776
-28.59,5777
-29.55,5778
-29.08,5779
-28.53,5780
-29.0,5781
-28.1,5782
-28.42,5783
-28.15,5784
-27.16,5785
-27.5,5786
-26.38,5787
-26.1,5788
-25.25,5789
-23.77,5790
-25.28,5791
-24.61,5792
-24.27,5793
-23.68,5794
-24.68,5795
-23.84,5796
-22.79,5797
-21.9,5798
-21.47,5799
-20.7,5800
-21.66,5801
-21.28,5802
-21.65,5803
-21.46,5804
-21.79,5805
-22.15,5806
-20.64,5807
-21.48,5808
-22.21,5809
-22.26,5810
-22.06,5811
-24.54,5812
-25.16,5813
-25.79,5814
-26.98,5815
-28.17,5816
-29.03,5817
-28.34,5818
-29.23,5819
-30.61,5820
-28.38,5821
-27.81,5822
-21.9,5823
-28.13,5824
-28.57,5825
-29.07,5826
-27.2,5827
-28.1,5828
-28.12,5829
-28.46,5830
-28.41,5831
-29.83,5832
-29.45,5833
-31.8,5834
-31.51,5835
-31.12,5836
-31.89,5837
-32.5,5838
-32.99,5839
-34.33,5840
-32.61,5841
-32.92,5842
-34.13,5843
-35.42,5844
-34.69,5845
-35.29,5846
-34.7,5847
-35.05,5848
-34.34,5849
-32.87,5850
-32.43,5851
-32.06,5852
-32.9,5853
-34.09,5854
-31.52,5855
-32.28,5856
-31.74,5857
-30.15,5858
-30.65,5859
-30.92,5860
-30.43,5861
-30.44,5862
-28.98,5863
-27.18,5864
-27.63,5865
-26.98,5866
-26.78,5867
-26.32,5868
-24.31,5869
-25.0,5870
-24.21,5871
-23.89,5872
-23.87,5873
-22.94,5874
-21.38,5875
-21.18,5876
-22.96,5877
-22.46,5878
-22.64,5879
-21.47,5880
-20.57,5881
-19.97,5882
-19.81,5883
-18.12,5884
-19.06,5885
-19.44,5886
-19.43,5887
-20.09,5888
-21.3,5889
-22.59,5890
-21.97,5891
-22.86,5892
-21.76,5893
-22.07,5894
-21.05,5895
-18.37,5896
-16.86,5897
-16.77,5898
-16.17,5899
-16.21,5900
-15.88,5901
-16.43,5902
-16.9,5903
-18.05,5904
-17.04,5905
-16.34,5906
-17.14,5907
-16.19,5908
-16.79,5909
-17.42,5910
-14.88,5911
-14.38,5912
-14.24,5913
-14.33,5914
-14.92,5915
-14.4,5916
-14.19,5917
-13.22,5918
-13.1,5919
-14.31,5920
-12.61,5921
-13.33,5922
-13.67,5923
-13.88,5924
-14.35,5925
-12.83,5926
-13.48,5927
-12.75,5928
-12.48,5929
-13.08,5930
-13.5,5931
-14.23,5932
-15.67,5933
-14.26,5934
-14.49,5935
-16.01,5936
-16.67,5937
-15.71,5938
-15.42,5939
-15.97,5940
-16.61,5941
-14.16,5942
-14.03,5943
-14.21,5944
-15.58,5945
-13.52,5946
-13.96,5947
-13.04,5948
-12.92,5949
-14.18,5950
-14.84,5951
-15.81,5952
-15.04,5953
-14.82,5954
-12.51,5955
-14.57,5956
-15.82,5957
-14.02,5958
-15.16,5959
-15.68,5960
-15.41,5961
-14.17,5962
-14.11,5963
-13.63,5964
-12.21,5965
-12.11,5966
-10.68,5967
-12.23,5968
-10.84,5969
-11.14,5970
-11.76,5971
-12.74,5972
-12.43,5973
-11.43,5974
-12.74,5975
-12.96,5976
-13.99,5977
-13.96,5978
-13.3,5979
-12.61,5980
-13.35,5981
-13.94,5982
-13.15,5983
-13.47,5984
-13.08,5985
-13.48,5986
-12.82,5987
-12.74,5988
-12.77,5989
-13.07,5990
-12.97,5991
-12.48,5992
-12.02,5993
-12.11,5994
-11.66,5995
-11.37,5996
-13.47,5997
-13.21,5998
-13.03,5999
-13.15,6000
-13.39,6001
-12.75,6002
-12.04,6003
-13.33,6004
-13.1,6005
-13.51,6006
-15.07,6007
-14.99,6008
-14.96,6009
-14.35,6010
-14.3,6011
-14.44,6012
-15.13,6013
-14.65,6014
-14.01,6015
-15.07,6016
-14.27,6017
-12.35,6018
-12.32,6019
-13.17,6020
-12.74,6021
-14.84,6022
-15.56,6023
-17.09,6024
-16.49,6025
-17.47,6026
-16.93,6027
-15.64,6028
-16.8,6029
-15.99,6030
-14.76,6031
-14.7,6032
-13.82,6033
-14.88,6034
-15.51,6035
-14.75,6036
-15.21,6037
-14.72,6038
-15.75,6039
-14.27,6040
-15.09,6041
-14.81,6042
-16.69,6043
-17.85,6044
-19.24,6045
-18.73,6046
-20.11,6047
-20.3,6048
-21.02,6049
-20.09,6050
-18.86,6051
-17.49,6052
-18.15,6053
-17.6,6054
-17.15,6055
-16.8,6056
-16.76,6057
-17.16,6058
-17.71,6059
-17.3,6060
-18.21,6061
-17.64,6062
-17.72,6063
-17.68,6064
-18.96,6065
-18.97,6066
-19.39,6067
-17.33,6068
-16.85,6069
-18.79,6070
-17.9,6071
-18.25,6072
-19.3,6073
-19.6,6074
-19.57,6075
-18.71,6076
-18.54,6077
-20.02,6078
-18.96,6079
-17.56,6080
-17.25,6081
-17.45,6082
-18.04,6083
-17.61,6084
-18.37,6085
-18.62,6086
-20.34,6087
-19.45,6088
-21.63,6089
-20.09,6090
-18.73,6091
-18.69,6092
-19.7,6093
-22.38,6094
-22.16,6095
-22.96,6096
-22.6,6097
-21.26,6098
-21.28,6099
-20.01,6100
-21.53,6101
-22.58,6102
-24.33,6103
-23.57,6104
-23.36,6105
-22.74,6106
-21.04,6107
-20.94,6108
-20.84,6109
-20.0,6110
-20.97,6111
-22.11,6112
-21.98,6113
-21.6,6114
-21.22,6115
-21.78,6116
-22.9,6117
-23.83,6118
-23.0,6119
-23.0,6120
-24.12,6121
-24.78,6122
-24.53,6123
-25.25,6124
-26.07,6125
-26.94,6126
-27.38,6127
-27.67,6128
-26.94,6129
-26.97,6130
-26.31,6131
-26.64,6132
-25.77,6133
-24.79,6134
-24.41,6135
-25.28,6136
-26.67,6137
-26.14,6138
-27.44,6139
-28.06,6140
-27.29,6141
-28.21,6142
-27.46,6143
-26.94,6144
-26.11,6145
-24.26,6146
-25.17,6147
-25.35,6148
-26.88,6149
-27.84,6150
-26.19,6151
-26.24,6152
-24.83,6153
-24.24,6154
-23.92,6155
-25.88,6156
-23.28,6157
-24.06,6158
-23.7,6159
-25.43,6160
-25.68,6161
-24.05,6162
-23.14,6163
-23.53,6164
-24.35,6165
-23.62,6166
-22.15,6167
-20.24,6168
-20.57,6169
-20.38,6170
-21.86,6171
-22.03,6172
-19.53,6173
-20.78,6174
-20.82,6175
-20.75,6176
-19.0,6177
-19.99,6178
-20.17,6179
-18.9,6180
-20.03,6181
-20.92,6182
-19.66,6183
-18.9,6184
-20.1,6185
-20.21,6186
-20.7,6187
-20.87,6188
-21.14,6189
-20.53,6190
-19.69,6191
-20.25,6192
-21.73,6193
-22.96,6194
-22.0,6195
-22.5,6196
-24.81,6197
-25.02,6198
-23.99,6199
-25.59,6200
-26.73,6201
-26.89,6202
-26.37,6203
-25.72,6204
-26.46,6205
-25.72,6206
-26.74,6207
-25.62,6208
-25.04,6209
-26.45,6210
-27.44,6211
-29.47,6212
-28.33,6213
-29.28,6214
-30.01,6215
-28.79,6216
-29.44,6217
-27.93,6218
-26.71,6219
-26.6,6220
-26.53,6221
-26.43,6222
-27.2,6223
-26.73,6224
-26.04,6225
-27.22,6226
-28.27,6227
-30.14,6228
-29.64,6229
-28.82,6230
-28.95,6231
-26.89,6232
-27.22,6233
-26.65,6234
-27.18,6235
-27.21,6236
-28.31,6237
-29.74,6238
-29.71,6239
-28.66,6240
-28.83,6241
-29.06,6242
-29.93,6243
-29.85,6244
-29.21,6245
-27.84,6246
-27.55,6247
-27.94,6248
-27.16,6249
-26.83,6250
-27.14,6251
-27.77,6252
-27.54,6253
-26.97,6254
-25.87,6255
-25.2,6256
-27.89,6257
-28.12,6258
-28.56,6259
-27.79,6260
-27.13,6261
-27.44,6262
-27.46,6263
-26.92,6264
-25.72,6265
-24.34,6266
-23.56,6267
-24.07,6268
-23.27,6269
-23.21,6270
-24.82,6271
-25.7,6272
-25.86,6273
-26.26,6274
-29.22,6275
-30.18,6276
-30.5,6277
-31.08,6278
-31.75,6279
-30.77,6280
-30.87,6281
-29.1,6282
-29.2,6283
-30.25,6284
-31.87,6285
-31.66,6286
-32.2,6287
-31.27,6288
-32.18,6289
-30.99,6290
-31.12,6291
-30.79,6292
-31.3,6293
-30.88,6294
-28.21,6295
-26.73,6296
-27.33,6297
-27.22,6298
-24.84,6299
-26.24,6300
-27.22,6301
-28.34,6302
-27.17,6303
-28.33,6304
-27.88,6305
-27.89,6306
-26.46,6307
-24.83,6308
-25.73,6309
-26.77,6310
-27.1,6311
-26.5,6312
-26.21,6313
-24.76,6314
-24.14,6315
-21.17,6316
-21.07,6317
-21.64,6318
-24.35,6319
-22.41,6320
-20.82,6321
-19.81,6322
-19.0,6323
-17.39,6324
-19.74,6325
-19.66,6326
-18.84,6327
-18.48,6328
-18.49,6329
-16.74,6330
-17.13,6331
-17.78,6332
-17.46,6333
-18.03,6334
-17.42,6335
-18.03,6336
-17.21,6337
-17.4,6338
-18.0,6339
-17.38,6340
-18.17,6341
-16.9,6342
-15.69,6343
-15.51,6344
-14.12,6345
-13.69,6346
-13.58,6347
-14.91,6348
-13.75,6349
-13.01,6350
-13.4,6351
-12.58,6352
-13.54,6353
-15.66,6354
-16.23,6355
-16.28,6356
-15.42,6357
-14.62,6358
-15.48,6359
-14.68,6360
-14.77,6361
-12.95,6362
-13.33,6363
-13.48,6364
-14.74,6365
-15.71,6366
-13.97,6367
-14.59,6368
-15.01,6369
-15.64,6370
-15.3,6371
-15.62,6372
-16.59,6373
-16.69,6374
-16.39,6375
-16.18,6376
-14.8,6377
-12.31,6378
-11.46,6379
-10.35,6380
-11.43,6381
-12.15,6382
-12.45,6383
-10.69,6384
-9.88,6385
-9.61,6386
-9.14,6387
-7.88,6388
-8.91,6389
-8.38,6390
-7.96,6391
-8.52,6392
-8.14,6393
-9.48,6394
-10.51,6395
-10.56,6396
-10.6,6397
-10.72,6398
-11.11,6399
-10.58,6400
-12.13,6401
-11.62,6402
-10.6,6403
-9.69,6404
-11.25,6405
-11.5,6406
-11.24,6407
-11.3,6408
-9.59,6409
-50.98,6410
-9.61,6411
-10.19,6412
-11.03,6413
-11.5,6414
-13.1,6415
-12.01,6416
-10.24,6417
-10.03,6418
-10.2,6419
-10.88,6420
-9.81,6421
-9.07,6422
-9.26,6423
-10.88,6424
-11.7,6425
-10.64,6426
-10.19,6427
-9.89,6428
-8.62,6429
-9.68,6430
-10.53,6431
-9.06,6432
-9.57,6433
-10.05,6434
-10.79,6435
-10.17,6436
-7.84,6437
-8.26,6438
-8.75,6439
-9.33,6440
-10.57,6441
-9.97,6442
-9.96,6443
-11.23,6444
-12.61,6445
-10.04,6446
-8.85,6447
-8.34,6448
-8.32,6449
-8.85,6450
-9.46,6451
-8.64,6452
-7.13,6453
-6.09,6454
-4.93,6455
-4.93,6456
-4.33,6457
-3.88,6458
-3.06,6459
-4.36,6460
-4.73,6461
-5.26,6462
-5.74,6463
-7.61,6464
-7.71,6465
-7.86,6466
-6.19,6467
-6.06,6468
-4.02,6469
-2.44,6470
-3.32,6471
-3.0,6472
-3.2,6473
-3.5,6474
-4.99,6475
-4.97,6476
-6.02,6477
-4.85,6478
-3.28,6479
-3.8,6480
-2.48,6481
-1.47,6482
-0.47,6483
-0.85,6484
-0.93,6485
0.98,6486
2.24,6487
4.43,6488
3.09,6489
4.02,6490
3.17,6491
2.74,6492
3.48,6493
4.25,6494
3.73,6495
2.81,6496
2.32,6497
3.25,6498
2.55,6499
2.21,6500
2.17,6501
2.43,6502
2.86,6503
1.81,6504
2.66,6505
2.51,6506
1.17,6507
0.11,6508
-0.43,6509
-0.14,6510
1.16,6511
2.44,6512
3.85,6513
4.02,6514
3.45,6515
4.12,6516
3.87,6517
3.36,6518
1.79,6519
0.47,6520
-0.24,6521
-1.39,6522
0.08,6523
0.61,6524
1.03,6525
0.81,6526
2.73,6527
3.06,6528
1.56,6529
1.83,6530
1.38,6531
2.13,6532
3.54,6533
5.21,6534
5.19,6535
4.95,6536
4.8,6537
6.48,6538
6.39,6539
7.22,6540
6.13,6541
6.44,6542
7.39,6543
9.71,6544
9.7,6545
7.9,6546
8.31,6547
8.22,6548
7.12,6549
7.14,6550
8.52,6551
9.5,6552
9.7,6553
9.07,6554
8.87,6555
7.19,6556
8.79,6557
9.71,6558
10.67,6559
11.58,6560
11.68,6561
10.66,6562
9.87,6563
11.13,6564
11.94,6565
11.97,6566
12.0,6567
12.67,6568
12.4,6569
13.21,6570
13.27,6571
13.7,6572
13.83,6573
14.19,6574
16.85,6575
16.02,6576
16.21,6577
16.35,6578
17.04,6579
18.93,6580
19.66,6581
19.3,6582
20.42,6583
18.4,6584
18.32,6585
19.18,6586
20.68,6587
21.93,6588
23.22,6589
24.58,6590
22.81,6591
22.68,6592
21.43,6593
23.65,6594
23.19,6595
21.7,6596
23.62,6597
24.26,6598
23.87,6599
23.88,6600
25.17,6601
24.73,6602
24.47,6603
23.59,6604
23.9,6605
23.27,6606
22.0,6607
22.75,6608
22.32,6609
23.9,6610
23.24,6611
24.19,6612
23.6,6613
24.01,6614
23.79,6615
24.81,6616
22.19,6617
20.74,6618
21.33,6619
21.36,6620
22.4,6621
22.57,6622
22.84,6623
21.94,6624
21.7,6625
23.01,6626
21.7,6627
21.69,6628
22.22,6629
22.2,6630
23.16,6631
23.08,6632
21.36,6633
21.24,6634
19.76,6635
19.21,6636
20.75,6637
21.21,6638
23.07,6639
22.34,6640
22.29,6641
24.32,6642
24.25,6643
22.39,6644
23.5,6645
24.45,6646
24.02,6647
22.63,6648
23.43,6649
22.66,6650
23.09,6651
20.98,6652
22.21,6653
22.44,6654
21.44,6655
19.22,6656
18.72,6657
18.83,6658
19.62,6659
19.09,6660
19.13,6661
17.81,6662
18.45,6663
18.01,6664
18.26,6665
18.92,6666
20.36,6667
19.54,6668
18.38,6669
18.77,6670
20.77,6671
22.3,6672
23.94,6673
23.61,6674
25.82,6675
24.39,6676
25.49,6677
25.18,6678
26.18,6679
26.51,6680
27.7,6681
27.54,6682
27.29,6683
29.0,6684
29.81,6685
29.79,6686
30.98,6687
31.1,6688
31.89,6689
31.94,6690
31.93,6691
32.0,6692
30.18,6693
30.07,6694
29.92,6695
28.45,6696
29.06,6697
29.42,6698
29.0,6699
30.06,6700
30.64,6701
32.32,6702
30.44,6703
30.18,6704
29.12,6705
29.69,6706
29.85,6707
30.12,6708
30.91,6709
30.98,6710
31.43,6711
31.1,6712
29.24,6713
27.57,6714
27.3,6715
28.69,6716
28.13,6717
27.96,6718
27.49,6719
26.23,6720
25.19,6721
25.78,6722
26.32,6723
25.65,6724
25.53,6725
23.95,6726
23.2,6727
23.72,6728
24.3,6729
25.11,6730
24.47,6731
26.43,6732
23.85,6733
23.67,6734
24.43,6735
24.0,6736
26.02,6737
27.48,6738
26.87,6739
26.46,6740
26.51,6741
26.59,6742
24.95,6743
25.62,6744
25.46,6745
24.99,6746
24.12,6747
25.89,6748
25.93,6749
25.51,6750
26.04,6751
26.31,6752
25.42,6753
24.48,6754
25.06,6755
24.1,6756
25.96,6757
23.56,6758
23.72,6759
23.84,6760
23.58,6761
25.22,6762
24.82,6763
25.96,6764
25.98,6765
24.19,6766
23.61,6767
23.78,6768
23.95,6769
22.64,6770
22.89,6771
23.88,6772
22.86,6773
23.17,6774
22.22,6775
19.56,6776
20.11,6777
21.04,6778
21.51,6779
20.78,6780
20.69,6781
21.13,6782
21.8,6783
22.72,6784
25.73,6785
25.3,6786
25.9,6787
25.37,6788
24.13,6789
25.11,6790
23.97,6791
23.37,6792
25.39,6793
27.47,6794
26.23,6795
26.8,6796
26.59,6797
27.56,6798
27.33,6799
27.89,6800
27.13,6801
27.08,6802
28.48,6803
26.37,6804
25.22,6805
24.38,6806
25.63,6807
25.85,6808
25.8,6809
25.73,6810
26.21,6811
27.1,6812
24.94,6813
25.38,6814
27.08,6815
28.42,6816
27.28,6817
27.31,6818
28.03,6819
29.07,6820
29.24,6821
29.95,6822
29.5,6823
29.72,6824
29.88,6825
28.87,6826
29.39,6827
30.34,6828
30.78,6829
32.25,6830
32.69,6831
33.4,6832
33.03,6833
31.97,6834
32.65,6835
31.71,6836
29.57,6837
28.6,6838
27.94,6839
28.08,6840
26.49,6841
26.52,6842
25.73,6843
24.34,6844
24.79,6845
24.32,6846
24.17,6847
22.13,6848
19.77,6849
19.76,6850
19.48,6851
19.83,6852
19.73,6853
19.58,6854
19.61,6855
22.18,6856
23.64,6857
23.21,6858
21.95,6859
22.44,6860
22.63,6861
22.24,6862
23.62,6863
115.93,6864
23.79,6865
23.71,6866
21.79,6867
21.91,6868
21.76,6869
21.76,6870
21.99,6871
21.53,6872
21.32,6873
19.71,6874
19.23,6875
18.83,6876
18.43,6877
18.29,6878
17.22,6879
17.5,6880
17.53,6881
14.98,6882
13.01,6883
12.63,6884
13.52,6885
14.73,6886
16.02,6887
15.07,6888
14.84,6889
14.85,6890
13.81,6891
15.65,6892
15.2,6893
14.66,6894
14.25,6895
15.45,6896
17.38,6897
17.65,6898
17.15,6899
15.89,6900
15.8,6901
16.79,6902
15.76,6903
16.91,6904
17.13,6905
16.7,6906
18.02,6907
18.62,6908
17.5,6909
17.18,6910
18.01,6911
18.36,6912
19.81,6913
18.81,6914
18.34,6915
17.27,6916
19.42,6917
18.22,6918
17.92,6919
15.83,6920
15.16,6921
14.88,6922
15.45,6923
16.08,6924
15.61,6925
16.99,6926
18.31,6927
18.73,6928
19.07,6929
18.56,6930
15.08,6931
14.6,6932
13.0,6933
12.92,6934
13.27,6935
13.31,6936
12.67,6937
13.59,6938
15.25,6939
15.64,6940
15.07,6941
14.03,6942
15.23,6943
14.03,6944
15.1,6945
14.55,6946
14.18,6947
14.06,6948
15.47,6949
16.61,6950
15.11,6951
14.24,6952
13.51,6953
13.86,6954
13.32,6955
13.85,6956
13.99,6957
13.66,6958
13.98,6959
14.7,6960
15.72,6961
14.35,6962
13.47,6963
15.25,6964
14.78,6965
17.08,6966
17.83,6967
16.61,6968
16.87,6969
15.17,6970
14.99,6971
14.96,6972
14.16,6973
13.61,6974
14.26,6975
13.55,6976
14.81,6977
15.13,6978
17.36,6979
16.46,6980
16.49,6981
15.91,6982
14.24,6983
13.9,6984
13.92,6985
14.67,6986
14.92,6987
15.73,6988
15.1,6989
15.59,6990
16.56,6991
16.48,6992
16.57,6993
17.34,6994
16.75,6995
15.95,6996
15.14,6997
14.69,6998
13.85,6999
14.0,7000
14.3,7001
13.94,7002
15.44,7003
16.13,7004
15.5,7005
16.82,7006
14.42,7007
13.74,7008
13.11,7009
13.55,7010
13.47,7011
11.69,7012
12.77,7013
13.91,7014
13.31,7015
13.45,7016
13.02,7017
14.2,7018
14.95,7019
15.34,7020
15.52,7021
16.13,7022
16.91,7023
16.28,7024
16.9,7025
17.06,7026
14.67,7027
14.97,7028
13.36,7029
13.19,7030
15.48,7031
15.23,7032
15.3,7033
14.92,7034
15.95,7035
17.68,7036
17.14,7037
17.87,7038
17.03,7039
17.3,7040
18.32,7041
18.31,7042
18.86,7043
19.36,7044
18.27,7045
19.06,7046
17.92,7047
18.17,7048
17.63,7049
17.8,7050
17.98,7051
16.73,7052
16.44,7053
15.88,7054
15.8,7055
17.46,7056
16.97,7057
17.72,7058
18.12,7059
19.46,7060
19.19,7061
19.25,7062
19.77,7063
20.28,7064
19.9,7065
19.27,7066
21.05,7067
21.86,7068
23.06,7069
22.49,7070
23.94,7071
24.35,7072
25.38,7073
24.92,7074
24.89,7075
24.67,7076
25.94,7077
26.87,7078
26.64,7079
28.19,7080
29.84,7081
29.29,7082
30.25,7083
30.31,7084
30.64,7085
30.38,7086
30.03,7087
30.0,7088
31.12,7089
30.47,7090
29.07,7091
29.0,7092
29.33,7093
31.0,7094
31.51,7095
32.09,7096
33.01,7097
33.87,7098
33.45,7099
33.69,7100
34.98,7101
35.1,7102
37.07,7103
37.57,7104
39.44,7105
39.17,7106
37.96,7107
39.45,7108
41.22,7109
41.59,7110
41.48,7111
42.27,7112
42.21,7113
41.66,7114
42.3,7115
42.45,7116
42.8,7117
43.21,7118
43.6,7119
45.46,7120
44.51,7121
44.54,7122
45.42,7123
45.07,7124
44.37,7125
45.15,7126
45.18,7127
46.08,7128
46.82,7129
47.14,7130
45.57,7131
45.03,7132
46.26,7133
47.72,7134
47.92,7135
48.06,7136
50.19,7137
51.56,7138
51.99,7139
52.34,7140
52.22,7141
52.02,7142
51.82,7143
52.36,7144
52.8,7145
53.06,7146
53.83,7147
53.78,7148
57.22,7149
56.84,7150
55.73,7151
56.3,7152
55.99,7153
56.48,7154
55.25,7155
54.98,7156
54.56,7157
54.06,7158
55.15,7159
54.3,7160
54.18,7161
53.54,7162
52.68,7163
51.87,7164
52.49,7165
52.34,7166
52.28,7167
50.66,7168
50.39,7169
50.34,7170
48.93,7171
50.44,7172
49.84,7173
51.54,7174
51.68,7175
51.15,7176
49.33,7177
48.92,7178
49.5,7179
49.75,7180
48.35,7181
47.57,7182
48.16,7183
47.75,7184
47.48,7185
46.27,7186
46.37,7187
46.06,7188
47.89,7189
49.53,7190
48.34,7191
46.34,7192
44.85,7193
46.96,7194
46.79,7195
46.99,7196
46.88,7197
47.15,7198
47.17,7199
45.46,7200
43.83,7201
43.25,7202
42.78,7203
42.39,7204
42.05,7205
41.98,7206
40.29,7207
39.56,7208
39.27,7209
40.63,7210
41.36,7211
41.05,7212
40.61,7213
40.34,7214
39.96,7215
38.96,7216
37.17,7217
37.78,7218
37.6,7219
36.88,7220
35.59,7221
34.91,7222
34.6,7223
33.73,7224
33.76,7225
32.9,7226
32.45,7227
32.9,7228
32.47,7229
33.0,7230
35.32,7231
34.99,7232
36.0,7233
37.98,7234
37.74,7235
38.2,7236
35.93,7237
35.5,7238
35.29,7239
35.22,7240
35.34,7241
34.44,7242
33.92,7243
33.57,7244
33.22,7245
33.79,7246
34.23,7247
34.54,7248
32.64,7249
33.88,7250
33.48,7251
32.35,7252
32.2,7253
30.36,7254
30.23,7255
29.99,7256
31.09,7257
28.89,7258
29.02,7259
27.36,7260
26.92,7261
27.03,7262
27.75,7263
29.61,7264
28.99,7265
29.66,7266
31.45,7267
31.42,7268
29.46,7269
28.03,7270
27.42,7271
26.58,7272
26.44,7273
25.75,7274
25.75,7275
26.92,7276
27.8,7277
28.15,7278
28.44,7279
25.67,7280
24.89,7281
26.54,7282
27.23,7283
27.14,7284
27.74,7285
28.29,7286
28.61,7287
28.39,7288
29.55,7289
28.92,7290
28.97,7291
31.34,7292
32.72,7293
32.19,7294
32.91,7295
33.8,7296
33.43,7297
33.46,7298
34.64,7299
34.57,7300
34.86,7301
32.82,7302
33.57,7303
34.83,7304
34.98,7305
35.3,7306
33.91,7307
35.13,7308
34.31,7309
34.13,7310
35.26,7311
53.1,7312
32.91,7313
32.3,7314
33.19,7315
32.81,7316
31.55,7317
28.7,7318
28.12,7319
28.59,7320
28.34,7321
28.57,7322
29.29,7323
28.08,7324
26.38,7325
26.38,7326
28.96,7327
28.9,7328
28.06,7329
27.88,7330
28.67,7331
29.14,7332
29.98,7333
29.03,7334
27.74,7335
29.04,7336
29.22,7337
30.03,7338
30.08,7339
30.56,7340
31.34,7341
32.22,7342
33.7,7343
33.7,7344
33.04,7345
32.55,7346
32.01,7347
32.22,7348
33.82,7349
34.99,7350
36.28,7351
36.98,7352
